Month,Arizona/New Mexico Mountains,Arizona/New Mexico Plateau,Central Basin and Range,Chihuahuan Deserts,Colorado Plateaus,High Plains,Mojave Basin and Range,Northern Basin and Range,Northwestern Great Plains,Sonoran Basin and Range,Southern Rockies,Southwestern Tablelands,Wasatch and Uinta Mountains,Wyoming Basin
2073-06,17.544212,19.147041,18.940626,20.817774,19.669205,18.807892,24.373898,16.554266,18.614687,23.628428,12.680387,20.035904,13.759251,13.416953
2073-07,20.698523,22.261831,21.93055,24.20283,22.370983,21.351894,27.26412,20.280172,21.998936,27.445642,15.20653,23.6718,16.81643,16.26397
2073-08,21.281525,22.906328,22.17437,24.634747,23.090445,22.055218,27.432829,19.944212,21.355387,27.582441,16.311378,24.085701,17.240597,16.84099
2073-09,18.49989,19.944874,17.836136,21.716513,18.397903,15.71475,23.66509,12.187963,13.886097,25.04429,12.094909,20.98326,12.085193,11.098137
2073-10,9.43714,10.640907,9.263437,12.726852,8.759463,7.08043,14.845849,6.690221,6.698103,16.150818,2.7131863,11.839995,3.6298113,2.5883863
2073-11,5.16099,6.0725303,4.064749,8.708502,3.4837208,3.3705356,9.47068,0.8969879,1.4187317,12.103034,-0.9176034,8.440159,-1.3844855,-2.1421134
2073-12,2.4717176,3.1876953,2.5737176,4.8078623,0.9002448,2.6196814,7.658297,-0.7276402,0.8840492,10.526121,-3.1310835,5.021545,-2.8177416,-2.6848927
2074-01,-1.9995196,-1.316367,-1.8142854,1.2831256,-3.9218123,-2.108615,3.7727337,-5.9843197,-4.1985445,5.665735,-7.638355,1.07002,-8.010052,-8.056339
2074-02,1.4545693,2.508791,1.755616,4.6865673,0.7068744,0.8850278,7.041886,-1.5961248,-0.64495087,8.587342,-4.7227893,3.9264963,-3.8455098,-4.261869
2074-03,5.5535073,6.8245907,5.376932,9.760364,4.928193,3.5388603,11.06271,0.58971626,1.9852403,11.831508,-1.1091673,8.895267,-0.5642061,-1.7347347
2074-04,10.740414,12.135399,11.825039,13.8719225,11.544618,10.318115,17.40141,9.324259,9.851998,17.579067,4.6590533,12.610509,6.496317,5.60494
2074-05,16.050148,17.60887,15.798464,19.397917,17.112036,14.95333,21.14519,12.946921,13.864512,21.259068,10.281686,18.161531,10.989501,10.290302
2074-06,20.123943,21.72072,19.805702,23.207232,21.259462,19.399717,25.611197,16.01943,18.765856,26.11997,14.057045,21.696928,14.515242,14.1293125
2074-07,22.94163,24.588428,24.484535,25.257936,24.74376,22.366467,29.829758,20.68545,22.200972,29.903913,16.663172,24.518475,18.893911,17.666758
2074-08,20.679268,22.325783,21.732231,23.622524,22.19853,19.889889,27.144793,18.662998,19.43352,27.392612,14.86458,22.79348,16.433092,15.463844
2074-09,18.49375,20.009665,18.74656,21.22659,19.050276,18.072832,24.388132,16.490227,17.859669,25.326311,12.750018,20.516396,13.457081,12.94985
2074-10,12.987129,14.311329,14.091304,15.007334,13.279012,10.806796,19.465158,9.737175,9.497854,20.59127,6.7297544,14.408889,8.379864,6.9627223
2074-11,5.1734214,6.1649566,5.6448607,8.215059,4.684807,3.3834767,10.511483,1.3267394,1.5941921,11.914563,-0.8374947,7.7020235,0.2745059,-0.844472
2074-12,-2.0026348,-1.3877317,-1.5781842,1.6201571,-3.495629,-2.3682187,3.3760622,-4.9372144,-4.280724,5.446592,-7.8865857,1.2431835,-6.996768,-7.3717303
2075-01,0.6066655,1.1906058,-0.118274145,4.2334423,-1.8429989,-1.0437891,5.2799573,-3.8210602,-3.250033,8.008818,-6.591763,2.976434,-5.5416465,-5.875126
2075-02,0.9636573,2.0277681,1.8352594,3.9310606,0.63585114,0.47769094,6.896602,-1.1174343,-0.91873574,8.172633,-5.208597,3.102837,-3.4143271,-3.9816644
2075-03,4.736551,6.048048,4.7213225,8.271295,4.504766,3.8240228,10.378983,0.9162276,2.6406097,11.651897,-1.6865937,6.9805355,-0.8061834,-1.6448318
2075-04,10.756563,12.127308,9.943609,15.145231,10.235082,8.48421,15.97863,4.7634087,6.2076483,16.60616,4.165987,14.281952,3.9186203,2.7762635
2075-05,14.980267,16.409569,14.279878,19.001804,15.525821,12.5396595,20.078064,11.051955,10.977819,20.395054,8.786498,17.557539,9.146099,8.368942
2075-06,20.37012,21.926895,20.894846,23.506947,21.626226,18.998112,26.52874,16.386621,18.064875,26.379623,13.989194,21.949455,15.259102,14.178773
2075-07,22.181137,23.893389,23.843302,23.967958,24.298597,21.989904,29.044075,20.229677,21.946407,29.254911,16.072876,22.75106,18.530107,17.407413
2075-08,21.768473,23.401672,23.536999,23.724714,23.72093,21.193731,28.977613,20.453785,21.213697,29.160965,15.365146,22.531387,18.131153,16.876116
2075-09,18.420218,19.857275,18.910831,20.98731,18.797615,17.218971,24.728714,15.63329,16.697424,25.972767,11.920087,20.001,13.249242,12.372073
2075-10,13.079592,14.37194,12.337473,16.441769,12.511128,10.971809,17.975655,7.320266,9.09168,19.627258,7.077965,16.096508,6.6762705,5.854198
2075-11,4.600451,5.6516995,4.5799627,7.25724,3.93855,4.486733,9.730077,1.4379148,2.548613,11.607319,-0.62626666,7.0795865,-0.63700193,-0.968676
2075-12,-1.6112188,-0.9645229,-1.3629649,1.7844715,-2.8643456,-2.25341,3.6448672,-5.2960286,-3.9814715,5.5706415,-7.4745455,1.2781327,-6.8486085,-7.234889
2076-01,-1.2111938,-0.47961363,-1.0167305,1.5417429,-3.2967632,-1.9461035,4.4537225,-6.047846,-3.8841662,6.4847965,-7.613801,0.92843056,-7.162427,-7.416077
2076-02,1.2403936,2.2579033,1.7464441,4.515305,0.5711434,-0.2809211,6.9437466,-2.0636346,-2.1248696,8.535828,-5.4769707,3.2030048,-3.754162,-4.59353
2076-03,5.121206,6.354155,5.9404845,8.525432,4.9463844,2.4703538,11.785103,0.33576205,1.1563828,12.467138,-2.4877715,6.7174635,-0.22200629,-1.95978
2076-04,10.53846,12.013138,11.630235,13.173406,11.183918,9.045388,17.331968,7.5932837,8.054094,17.311398,4.0761104,11.4313135,5.8885756,4.527724
2076-05,14.923368,16.417694,16.482729,17.580769,16.500568,14.779816,22.040148,13.5062275,14.043058,21.895365,9.244795,16.398258,11.072075,10.059809
2076-06,18.793947,20.340508,20.943848,21.39783,20.86405,19.315979,26.63448,17.145954,18.958693,26.12823,13.119109,20.517393,15.231491,14.3399725
2076-07,20.251413,21.833305,22.070478,23.219158,22.20636,20.296062,27.225235,19.626308,20.720844,26.745598,14.67371,22.552322,16.770054,15.957428
2076-08,19.165663,20.749332,20.919468,22.714937,20.909851,20.219198,26.18405,19.308254,20.467375,25.59897,13.95244,21.952873,15.698056,15.159494
2076-09,15.597588,17.112535,15.031722,19.205132,15.804416,15.388062,20.599163,13.302587,14.427976,21.490099,10.230679,18.389824,9.915393,9.918756
2076-10,10.039121,11.345867,10.729812,12.60631,10.269544,8.810653,16.134998,7.4633093,7.6318865,17.291494,4.3064933,12.018421,5.413959,4.677755
2076-11,5.4103456,6.345448,4.9530725,8.486095,4.141918,3.8550942,10.253836,1.6192875,2.0937712,12.610875,-0.7412945,7.981001,-0.41114098,-1.1261783
2076-12,-3.0420399,-2.5689335,-4.9563136,1.6580087,-6.202978,-3.9397209,0.77562636,-7.2261147,-5.110303,3.9057608,-9.304908,1.1769898,-10.323808,-10.0917425
2077-01,-3.0909379,-2.632838,-3.7553515,0.8566365,-6.630319,-5.677778,2.345382,-8.96229,-6.853738,5.0038385,-10.660537,-0.1817665,-10.290379,-10.977957
2077-02,1.6719189,2.691389,2.2056956,4.388751,0.8230271,1.86365,8.043423,-1.7448618,0.30795512,10.272911,-4.568018,3.5499957,-3.7551641,-3.9189405
2077-03,4.8814225,6.1037602,4.286747,9.298267,4.0682483,3.0528016,10.079998,0.040868934,1.8891413,11.355653,-1.7729503,8.177769,-1.365683,-2.2400963
2077-04,8.306362,9.696482,8.281996,12.5245695,8.575455,7.6088953,14.048822,5.3308554,6.3098736,14.737177,2.3362446,11.219922,3.0470445,2.4093106
2077-05,15.350052,16.887226,15.157785,18.970415,16.388905,15.110756,20.645992,13.372571,14.363121,20.720549,9.965009,17.935785,10.3948965,9.978182
2077-06,20.341103,21.912445,20.588518,23.311274,21.545925,19.825823,26.255041,16.531881,19.132568,26.255873,14.384969,22.189213,15.127071,14.501505
2077-07,22.494722,24.13494,24.385029,24.37175,24.557705,22.57638,29.73613,21.556107,22.618395,29.841007,16.354826,23.130754,18.977564,17.9485
2077-08,20.283964,21.838547,22.031498,22.952068,21.723816,20.305765,27.694109,18.609383,19.969553,28.283392,14.211885,21.993677,16.331224,15.312218
2077-09,18.42872,19.938814,18.561583,21.24417,18.92909,17.77007,24.331635,14.559404,16.609215,25.466665,12.78577,20.715961,12.971151,12.400726
2077-10,12.61809,13.887677,12.790433,15.326869,12.520569,11.507682,18.438324,8.69279,9.606684,20.052147,6.6813707,14.569723,7.3606744,6.68996
2077-11,5.4432664,6.325804,5.4495587,8.084124,4.375814,2.7417786,10.644856,1.6023861,0.9049797,12.71924,-1.5495461,6.6234803,0.005595843,-1.1955405
2077-12,2.303701,3.0012689,2.612968,5.210009,0.8245403,2.2069838,7.6552105,-1.0399961,0.67614454,9.517519,-3.5625916,5.338999,-3.0672123,-3.2845807
2078-01,-1.1729231,-0.45599517,-1.0416535,1.9823917,-2.7997255,-1.2904396,4.2232685,-5.0128965,-3.7554555,6.301988,-7.157176,1.5453056,-6.6098094,-6.661861
2078-02,0.63950247,1.6660442,1.2777481,3.7514877,-0.10345486,-0.5930833,6.5133705,-2.8462462,-2.1777854,7.7528534,-6.0814247,2.7418196,-4.648899,-5.6514134
2078-03,4.849966,6.0895734,4.3486176,8.511182,4.0013113,1.1938796,10.187079,-0.79885995,0.17732948,11.518969,-2.8351686,6.825854,-1.6575446,-3.3602736
2078-04,10.754567,12.171818,9.755261,15.322173,10.403505,9.7280855,15.620828,5.170209,7.677466,16.181503,4.850638,14.482692,4.0346785,3.4109924
2078-05,14.446744,15.935383,13.564529,18.946537,15.09001,12.457907,19.144014,10.683867,10.731876,19.28024,8.764849,17.860943,8.678634,8.019346
2078-06,20.471796,22.001831,20.640083,23.307411,21.339905,19.380241,26.686462,16.125324,18.643179,26.989744,13.86863,22.035543,14.816874,13.926357
2078-07,22.81699,24.478868,24.68216,24.340666,24.747154,21.994963,30.107353,21.337772,22.089514,30.137194,16.160055,23.20484,19.083778,17.761992
2078-08,20.776707,22.444302,22.009571,22.858847,22.004677,20.989538,27.774487,18.797117,20.72045,28.787672,14.803286,22.001547,16.362823,15.502727
2078-09,16.62419,18.195799,16.750134,19.978361,17.34665,15.396139,22.175856,11.988801,13.896249,22.444275,11.195224,19.37344,11.375975,10.764003
2078-10,8.322517,9.445836,8.143413,12.318818,7.7297015,5.080718,13.635673,4.2551513,3.4280138,14.732077,1.5641328,10.820667,2.5139956,1.3334564
2078-11,2.3853722,3.1733103,1.8894564,6.313258,0.8675804,0.795876,7.3469586,-2.1510499,-0.8282423,9.4881735,-4.390407,5.4744835,-3.8686402,-4.786646
2078-12,1.3537735,2.0623507,0.7958252,4.0326953,-1.0480819,0.22690192,6.0324016,-3.8114603,-1.8402928,8.405655,-5.113953,3.6279094,-5.1843305,-5.5022106
2079-01,-1.348631,-0.55540717,-0.73452246,0.8593174,-3.0870047,-1.7982228,4.7914085,-5.4581122,-3.561881,6.672969,-7.5654163,0.23900728,-6.9808736,-7.250414
2079-02,1.025706,2.0637405,1.4181833,4.7874975,0.3645138,1.7561748,6.633628,-1.6559302,-0.21579649,8.0578375,-4.4465446,4.099711,-3.8735693,-3.6595392
2079-03,5.9034843,7.2641006,5.0317373,10.620196,5.5143476,3.979287,10.349608,1.465882,2.6069508,10.948324,0.18996552,9.912566,-0.25767282,-1.1188983
2079-04,8.193479,9.62672,8.792261,11.515301,8.792261,6.4828444,14.432253,6.444269,6.1070623,14.9825535,1.7625028,10.240483,3.4564083,2.390861
2079-05,13.260521,14.745656,13.335358,16.64437,14.103676,11.183288,19.046062,10.628157,10.438677,19.328747,6.909815,15.368034,8.19349,7.104029
2079-06,18.656075,20.163132,18.372347,21.926682,19.379873,16.910242,24.3077,13.988594,15.801321,24.409622,12.177853,20.8857,12.706925,11.863626
2079-07,21.31366,23.007431,22.149042,23.877272,22.72928,19.824627,27.41268,18.292225,19.016462,27.187195,15.120673,22.950275,16.713514,15.548939
2079-08,18.82792,20.445423,20.443304,21.866333,20.362549,19.873302,25.980124,17.55338,20.249138,26.081373,13.404201,20.873604,14.848456,14.213354
2079-09,16.718729,18.321285,16.82941,19.597538,17.56017,16.7175,22.423622,13.87195,15.159678,23.435022,11.614793,19.021002,11.608884,11.23045
2079-10,8.727798,9.982186,9.815155,12.052217,9.32903,8.4389,14.986085,7.281131,7.0774384,15.813467,3.4834723,11.02699,4.7233715,4.1804714
2079-11,4.8843646,5.8291774,4.761138,7.9708247,3.8214045,3.690257,9.905395,1.446709,2.0699906,11.708521,-1.1972445,7.600144,-0.793194,-1.637184
2079-12,-1.6633934,-0.9595117,-1.1783042,0.9956576,-2.7974224,-1.1622821,3.8575637,-4.749817,-2.4128015,5.999093,-7.613909,0.58498836,-6.526149,-6.6881747
2080-01,-0.29514116,0.42894447,0.8104697,3.0283468,-1.45161,-0.31810793,5.394875,-2.509399,-2.5870333,6.9682565,-6.1404123,2.744822,-4.5012307,-4.9220967
2080-02,1.9588934,2.8948774,2.1348069,5.554625,0.5128328,-0.1718062,7.5642185,-2.0879395,-1.9215487,9.231573,-5.45587,4.4023504,-3.7256312,-4.6946363
2080-03,3.6640072,4.943191,3.5638442,8.066459,3.556033,1.3861685,8.798635,-0.7801737,-0.2717406,9.366697,-2.839565,7.0432854,-1.8604722,-3.1835403
2080-04,9.667412,11.119528,9.246597,13.778531,9.50265,8.496741,15.106168,5.4268785,7.0859575,15.425449,3.5929673,12.767803,3.499809,2.6565027
2080-05,15.279536,16.896622,16.256546,18.196182,17.349722,15.367076,21.429073,13.399694,14.5005245,20.857105,10.300855,17.229244,11.4424305,10.801227
2080-06,22.383986,23.969345,22.457,25.444805,23.379911,21.314375,27.99996,18.504354,20.67211,28.192375,16.016165,24.784248,17.124765,16.16263
2080-07,22.901152,24.503729,24.025932,25.575687,24.16172,21.716496,29.47185,20.274832,21.403475,29.905443,16.359116,24.769754,18.401497,17.11362
2080-08,19.130964,20.717867,20.786434,22.004154,20.706156,19.508268,26.288189,18.395964,19.449781,26.51039,13.405026,21.164505,15.357255,14.5372505
2080-09,17.742159,19.261784,18.579483,20.296085,18.742254,17.278904,23.984377,16.195044,16.474184,24.938663,12.100149,19.755695,13.453985,12.776339
2080-10,12.136898,13.477243,12.701054,14.511451,12.122319,10.289419,18.346321,8.618053,8.885778,19.652119,6.041611,13.78409,7.0264754,5.9383197
2080-11,7.3404617,8.25241,5.2556357,11.256965,5.151172,4.2955647,10.638966,1.4216396,2.1622262,13.195204,0.8396662,10.920833,-0.207978,-0.9879738
2080-12,-2.3049612,-1.6665534,-2.4388046,0.72757244,-4.3928404,-3.235368,2.7930658,-8.805008,-5.0206475,4.8153024,-8.684457,0.512519,-8.87962,-9.796867
2081-01,-0.33004737,0.47544664,0.80353665,2.335738,-1.226172,-0.24881051,5.642204,-3.8424437,-2.306698,6.924846,-6.287969,1.497374,-4.456136,-4.6829486
2081-02,2.2847736,3.1731496,2.3845906,5.61589,0.945114,-0.5999121,7.621957,-2.4130864,-2.6832619,8.776934,-5.099331,4.8332486,-3.564979,-4.8829894
2081-03,4.754114,6.108253,4.3737144,8.634831,4.2069345,2.9223163,9.903712,-0.61178493,1.1776652,10.593282,-1.8610035,7.4378443,-1.3234425,-2.4049156
2081-04,8.130576,9.4756,8.467842,11.922662,8.382501,6.009137,14.147292,4.931787,5.1709857,14.460171,1.3984883,10.40229,2.9079425,1.771829
2081-05,14.597141,15.98081,14.249434,18.293543,14.784096,11.839597,20.404428,10.216288,10.68579,20.888126,7.7042465,17.092154,8.558766,7.307347
2081-06,20.871572,22.422564,20.319103,24.067574,21.397549,17.87398,25.938778,15.806606,16.671333,25.80856,13.872768,22.725021,14.75157,13.507869
2081-07,22.957722,24.585548,23.992125,24.576605,24.24782,22.428484,29.54847,20.156115,22.386028,30.320427,16.245575,23.612457,18.403616,17.324791
2081-08,21.647001,23.253567,23.849451,23.338037,23.42626,21.481203,29.420652,20.43198,21.78328,29.649048,15.308005,22.330683,18.096235,16.831764
2081-09,16.259653,17.784819,16.65937,19.13262,16.982027,15.3281765,22.206728,14.09771,14.498395,23.179014,10.4963045,18.194237,11.378671,10.666033
2081-10,11.219295,12.425979,10.805465,14.303883,10.343248,8.848099,16.752573,7.0464206,7.387624,18.921072,4.4797573,13.303641,5.187692,4.360036
2081-11,5.8160505,6.7839417,5.971138,8.131627,4.5535455,3.7607982,11.34997,1.7859012,1.9794933,13.648843,-0.89235306,7.4391704,0.16587877,-1.0612885
2081-12,-2.0242054,-1.365781,-2.0340147,1.7205156,-3.6301115,-0.72068524,2.9201584,-5.342351,-2.7507818,5.065958,-7.1876817,1.2465414,-7.4023833,-7.100594
2082-01,-1.9853398,-1.138389,-0.84323967,-0.46478283,-3.3247583,-1.4674592,5.0413456,-5.56206,-3.539036,6.4166727,-7.8680043,-1.0453019,-7.264067,-7.405857
2082-02,2.4128888,3.3741753,2.6833208,5.072968,0.9173268,0.52514887,8.756567,-2.1837163,-1.007894,11.523748,-5.086846,3.9165535,-3.446918,-4.2115617
2082-03,6.655566,7.9301467,6.722495,10.038513,6.0405736,4.8508244,12.435424,1.8167212,3.4337668,13.192226,-0.6575579,8.750844,0.6314568,-0.7183546
2082-04,11.44953,12.911112,11.275936,15.098756,11.661773,10.052833,17.054333,6.9798245,8.311116,17.599512,5.3584948,14.39107,5.730508,4.8056884
2082-05,14.167149,15.784713,13.841215,18.196285,15.685765,14.902132,19.085752,12.507676,14.122639,18.786608,9.752119,17.507381,9.508456,9.610612
2082-06,18.772358,20.25918,17.864347,22.602448,19.153301,16.972431,23.685368,13.780698,15.951882,24.021078,12.207845,21.564,12.382747,11.641151
2082-07,22.053764,23.729362,23.124283,23.735697,23.341475,21.497473,28.831266,18.990381,21.49952,29.4507,15.492245,22.632948,17.308723,16.185064
2082-08,19.685652,21.314161,20.411549,22.703836,20.986366,19.20338,25.88044,16.22008,18.341103,26.419914,13.923233,21.871647,14.975706,14.1855135
2082-09,17.20201,18.672327,17.206242,20.12284,17.768015,13.379227,22.942995,11.859282,10.90681,23.903988,10.491504,19.132511,11.642658,10.273915
2082-10,8.30988,9.553337,9.577324,10.864439,8.3068075,7.6830835,15.0300045,6.8504567,6.8480716,16.151672,2.2132237,10.097545,3.9979436,3.2538245
2082-11,3.1121445,3.9318933,2.2908027,6.088065,0.9797097,0.64266574,8.123847,-1.6820972,-1.3604876,10.534625,-4.125062,5.4640183,-3.6929483,-4.675201
2082-12,2.0263305,2.5983737,1.2399951,5.4533157,-0.61110604,-0.14540604,6.6703258,-3.282469,-1.7776445,9.344497,-4.981955,5.0675464,-4.6927505,-5.1980863
2083-01,3.0504613,3.6011481,2.2582753,6.8615417,0.6088925,2.3333895,7.7122726,-0.29117993,0.5199898,10.465017,-3.6635242,6.260732,-2.96447,-2.7318072
2083-02,2.4963155,3.3642457,1.5495685,6.734676,0.28805572,-0.3974932,7.2870846,-3.1570334,-2.5255594,9.254376,-4.884498,5.5657473,-4.6962757,-5.638454
2083-03,4.3170977,5.5678506,4.191264,8.402461,3.9892476,2.0945015,9.742258,0.27013445,0.5249096,10.532539,-2.3240657,7.1191773,-1.328889,-2.4533494
2083-04,7.947162,9.225641,7.6344013,12.999561,8.075442,7.1738896,12.989762,5.091345,6.4396772,12.552119,1.7852035,11.730674,2.449062,1.8467273
2083-05,15.922878,17.488934,16.572674,19.226278,17.464544,15.365935,21.962326,13.316592,14.371612,21.681808,10.520141,18.081734,11.491636,10.692048
2083-06,20.918102,22.22481,19.857689,25.2981,20.78846,16.966959,25.881273,14.8906,15.549679,26.405989,13.417569,23.870466,14.149875,12.844429
2083-07,22.947706,24.56925,23.408777,25.333212,23.96309,19.973188,28.94241,18.712044,18.969315,29.340672,15.864253,24.213713,17.700079,16.146345
2083-08,20.411358,22.006138,21.346506,23.875246,21.589418,20.702066,26.82992,19.208282,20.820835,27.052217,14.749866,22.576057,15.950636,15.238353
2083-09,18.373873,19.826017,18.459427,22.078625,18.87368,18.186846,23.99023,16.411293,17.660482,24.799873,12.790204,21.16557,13.299566,12.926738
2083-10,11.272727,12.540441,11.83038,14.156088,11.23177,10.3864975,17.295612,9.72008,9.751835,18.434942,5.457839,13.422376,6.636478,6.082281
2083-11,6.4702387,7.427792,5.6618342,9.742183,5.1126995,5.8536987,10.874678,2.1552243,4.159825,13.456121,0.56930935,9.15966,0.43138453,0.18232761
2083-12,0.2534192,0.9277708,0.9300634,2.0375617,-0.8187876,-0.41845408,5.711843,-2.297342,-1.6389161,7.8393607,-6.466429,1.1682452,-4.4104176,-4.987923
2084-01,1.492373,2.2428615,2.436509,4.1676316,0.4565403,1.4616593,6.985062,0.063030735,-0.5212569,9.024366,-4.2040067,3.798711,-2.496611,-2.6947231
2084-02,2.3902419,3.4564626,3.28135,5.4890356,1.873722,2.1951065,8.438604,-1.4359958,0.6954122,9.48317,-4.014314,4.648078,-2.5002782,-3.1758475
2084-03,5.5653915,6.7454414,5.199777,9.906224,4.651777,2.0808766,10.727228,0.49891362,1.0167054,11.24414,-2.2442267,8.270578,-0.6292736,-2.2976766
2084-04,9.417546,10.716273,8.436917,13.554471,8.536203,5.530152,14.593026,3.746473,4.225468,15.682743,1.8653152,12.12046,2.402247,0.7919348
2084-05,14.642868,16.019583,15.176639,17.769547,15.141339,11.059624,21.326017,10.385647,10.119909,21.466217,7.031044,16.21755,9.128206,7.4101515
2084-06,21.215723,22.834284,22.432669,23.304514,22.985773,20.093311,28.03678,17.873182,19.008066,28.033367,14.7298765,22.19872,16.918678,15.627267
2084-07,23.533472,25.079031,25.166777,25.500017,24.864357,21.250593,30.81692,20.522644,21.183405,31.07426,16.042807,24.373075,19.160257,17.380436
2084-08,20.772705,22.458628,22.704693,22.934399,22.424938,20.518133,28.159538,18.790535,20.044613,27.988577,14.831368,22.100908,16.963842,15.705328
2084-09,17.991135,19.527256,18.316837,20.692253,18.812105,17.87373,23.81569,15.279907,16.902058,24.782045,12.545684,20.018866,13.1509495,12.740296
2084-10,13.447487,14.704287,13.648561,15.772507,13.075679,10.635073,19.615665,8.843129,9.177238,21.424894,6.775172,15.079845,7.693507,6.532504
2084-11,3.6638513,4.6004357,3.4324145,7.05008,2.568907,3.2180758,8.66837,0.5719878,1.5410408,10.865833,-1.9301388,6.314442,-1.883493,-2.3305914
2084-12,1.1919183,1.8946648,1.2319598,4.3695254,-0.20309754,1.4873077,6.1253557,-1.439636,-0.37926424,8.734193,-3.986169,4.1746078,-3.750911,-3.5325527
2085-01,3.6644497,4.250595,2.945097,8.348139,1.0515873,0.41574344,7.878306,-1.568367,-2.790022,10.273105,-3.1927474,7.844688,-2.4630303,-3.1574004
2085-02,1.0550352,2.0654256,1.4945986,4.734535,0.17017461,-0.49717867,6.732054,-2.1640108,-2.3595407,7.9737167,-5.503898,3.8469157,-4.061084,-4.878321
2085-03,4.1715693,5.4703345,4.3224983,8.014435,4.1871867,3.1006746,9.661873,0.48960987,2.05965,10.160465,-2.1904488,6.5081553,-1.0717508,-2.0076833
2085-04,8.146357,9.663418,9.419021,10.301681,9.259168,8.554505,15.255155,6.4837646,7.539386,15.563443,2.283982,8.979022,3.8718433,3.117676
2085-05,15.213831,16.723618,14.927448,18.979818,16.138098,14.549234,20.565428,11.612853,13.377312,20.581207,9.680382,17.790443,9.8651495,9.357178
2085-06,20.453194,21.854427,20.220873,23.377512,20.776726,17.290161,26.358522,15.855578,16.608284,27.081938,12.579556,21.67421,14.426866,13.086242
2085-07,22.677122,24.384892,24.41142,24.414373,24.451164,21.58544,29.709244,20.321472,21.103714,29.85247,16.065266,23.204046,18.804499,17.37511
2085-08,20.68501,22.345325,22.102392,22.77083,22.233355,20.159159,27.550755,18.063576,19.983747,27.752361,14.423142,21.850119,16.504463,15.330408
2085-09,16.055105,17.456562,15.324094,19.7725,15.721585,14.367582,21.165632,11.856484,13.05204,22.568176,9.762486,18.813387,9.779242,9.188121
2085-10,11.558408,12.902701,12.116621,14.923314,11.793993,10.624028,17.263239,8.822016,9.258189,17.97146,6.076374,14.028255,6.896835,6.274187
2085-11,3.141227,4.1050377,2.4968212,6.9162064,1.7254264,1.1057252,7.5553713,-2.321165,-1.7610549,9.397318,-2.6544976,6.7891407,-3.1224122,-4.047805
2085-12,2.220706,2.997405,1.5496155,4.939717,0.514062,2.16851,6.56686,-1.293156,0.3677215,9.45019,-3.170734,5.0230045,-3.4503388,-3.062184
2086-01,1.0746413,1.7675915,2.1046236,3.882328,-0.05904437,0.71220577,6.9252596,-2.6717145,-1.485461,8.849188,-5.3040147,3.0727766,-3.1090941,-3.4274988
2086-02,1.7746828,2.623278,0.37964523,6.8788166,-0.2982099,0.14186284,5.932005,-5.940446,-2.2155707,7.5654564,-4.9133906,6.2110915,-5.611922,-6.0916295
2086-03,5.9550924,7.2610874,5.406707,10.012278,5.2490344,3.9355164,11.084558,-0.010662281,2.2539213,12.063261,-0.86816585,8.923351,-0.4389244,-1.6341847
2086-04,8.6252575,10.005168,8.61478,12.271037,8.992814,7.626635,14.164443,5.476104,6.6446753,14.599854,2.3138132,10.50424,3.286676,2.5103228
2086-05,13.9025755,15.4742565,14.267121,17.266388,14.990598,13.838116,19.993755,11.509471,12.550039,19.722952,8.520677,16.302267,9.022216,8.602598
2086-06,18.443356,19.978052,17.958334,22.13644,18.935524,17.732725,23.973381,14.276165,16.957287,24.115187,12.371414,21.100798,12.279675,11.769996
2086-07,21.979538,23.61727,23.029995,23.586325,22.968132,21.512787,28.78954,19.103304,21.698067,29.545216,15.298336,22.546837,17.20563,16.164612
2086-08,21.303648,22.90172,22.760443,24.269802,23.037228,21.496805,28.09993,20.007008,21.561296,28.240648,15.41806,22.86548,17.51544,16.775492
2086-09,19.387463,20.927935,20.325794,21.293758,20.122507,17.996496,26.058683,16.466705,17.226824,26.631092,13.006406,20.43751,14.585737,13.614627
2086-10,13.640034,14.899991,12.540234,16.704506,12.685962,10.526096,18.260258,8.430607,8.617281,20.147366,7.175692,16.148653,7.066084,6.257434
2086-11,4.5570445,5.3371344,4.401055,8.013085,3.2032995,1.8555952,9.674236,0.87311155,-0.03336945,11.912902,-2.604634,7.339247,-1.0061554,-2.2129133
2086-12,1.4214001,2.053909,1.0672202,4.319188,-0.6758658,-0.20083725,6.4180264,-3.2570038,-2.0273058,9.11871,-5.5657253,3.2932055,-4.680787,-5.131777
2087-01,0.19003725,0.9863341,1.3016598,2.9591348,-0.57265735,0.37420627,6.1510534,-2.5793214,-1.6030804,7.4380517,-5.578981,2.2725716,-4.0055013,-4.234498
2087-02,3.1528141,4.1198034,3.4487958,6.379526,1.8636593,2.9181452,8.915219,-0.6358708,1.5869429,10.157222,-3.6894348,5.278417,-2.5642307,-3.0455523
2087-03,5.996329,7.1789403,5.8185496,9.626689,4.796384,3.904131,12.06498,0.53324616,2.5294697,13.703386,-1.3458052,8.540464,-0.48337278,-1.6728017
2087-04,11.510168,13.045741,11.760553,15.190919,12.194331,12.301331,17.310421,8.842293,10.315966,17.644938,6.3951716,14.493497,6.60771,6.1621995
2087-05,15.235334,16.756723,15.064815,18.93765,16.234957,14.219337,20.599283,11.730258,12.668595,20.699415,9.58675,17.611244,10.050768,9.419544
2087-06,20.335537,21.90079,21.526613,22.833687,21.700455,18.810791,27.330837,16.533031,18.196598,27.159132,13.410499,21.382135,15.592159,14.223876
